sa2_code,sa2_name_x,state_x,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,hcv_2011,11_m_rent_common,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,hcv_2016,16_m_rent_common,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,hcv_2021,21_m_rent_common
101061544,Young Region,nsw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7275.0,1185.0,3938.0,2176.0,488.0,29.0,292.0,794.0,83.0,138.0,116.0,41.0,96.0,145.0,65.0,111.0,1104.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,72.0,38.0,0.0,16.0,0.488330341,PC_RECRENTERS,182.44,7686.0,1234.0,4007.0,2264.0,521.0,14.0,341.0,694.0,127.0,138.0,114.0,43.0,87.0,135.0,75.0,118.0,1153.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,4.0,63.0,38.0,0.0,36.0,0.685303514,PC_RECRENTERS,237.0
102011028,Avoca Beach - Copacabana,nsw,6841.0,1335.0,3621.0,1824.0,524.0,4.0,129.0,1122.0,112.0,103.0,28.0,54.0,132.0,80.0,34.0,37.0,1227.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,93.0,6.0,0.0,99.0,0.238834951,PC_OLD,362.62,7185.0,1269.0,3676.0,1932.0,479.0,7.0,127.0,1097.0,91.0,119.0,56.0,57.0,115.0,59.0,39.0,35.0,1159.0,8.0,9.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,88.0,0.328545781,PC_DISABILITY,467.0,7603.0,1301.0,3653.0,2073.0,494.0,0.0,84.0,974.0,170.0,99.0,145.0,26.0,122.0,62.0,40.0,41.0,1195.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,97.0,0.0,0.0,0.0,0.356230032,PC_RECRENTERS,512.0
102011029,Box Head - MacMasters Beach,nsw,10102.0,1457.0,5292.0,3169.0,564.0,21.0,208.0,1277.0,129.0,132.0,69.0,64.0,122.0,111.0,38.0,65.0,1400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,0.269902913,PC_OLD,330.84,10587.0,1337.0,5374.0,3351.0,497.0,16.0,232.0,1212.0,121.0,118.0,132.0,55.0,109.0,94.0,46.0,105.0,1248.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,10.0,0.0,32.0,0.477558348,PC_DISABILITY,410.39,11164.0,1301.0,5489.0,3690.0,504.0,11.0,155.0,1032.0,194.0,104.0,96.0,29.0,89.0,92.0,57.0,85.0,1203.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,68.0,6.0,0.0,0.0,0.383386581,PC_RECRENTERS,462.0
102011030,Calga - Kulnura,nsw,4527.0,752.0,2210.0,1103.0,295.0,22.0,132.0,592.0,46.0,59.0,27.0,32.0,60.0,74.0,28.0,38.0,702.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,27.0,0.341747573,PC_OLD,225.51,4769.0,788.0,2205.0,1160.0,338.0,19.0,226.0,385.0,59.0,49.0,65.0,21.0,55.0,74.0,30.0,41.0,717.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,7.0,31.0,0.409335727,PC_DISABILITY,296.62,4705.0,852.0,2196.0,1211.0,346.0,7.0,177.0,376.0,113.0,72.0,77.0,29.0,56.0,82.0,50.0,62.0,791.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,48.0,3.0,0.0,71.0,0.607028754,PC_RECRENTERS,362.0
102011031,Erina - Green Point,nsw,13346.0,2089.0,5583.0,3887.0,845.0,78.0,244.0,408.0,206.0,200.0,251.0,76.0,210.0,237.0,125.0,64.0,1922.0,27.0,0.0,9.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,118.0,164.0,63.0,0.0,0.648543689,PC_OLD,296.51,13724.0,2182.0,5760.0,3980.0,854.0,44.0,327.0,391.0,214.0,191.0,242.0,103.0,192.0,230.0,144.0,121.0,1980.0,16.0,0.0,4.0,0.0,5.0,6.0,13.0,10.0,0.0,4.0,144.0,159.0,46.0,0.0,0.640933573,PC_DISABILITY,384.64,14603.0,2390.0,6133.0,4206.0,964.0,20.0,292.0,334.0,408.0,350.0,230.0,53.0,221.0,240.0,180.0,152.0,2166.0,27.0,10.0,4.0,4.0,10.0,4.0,0.0,13.0,0.0,8.0,144.0,161.0,4.0,0.0,0.706070288,PC_RECRENTERS,412.0
102011032,Gosford - Springfield,nsw,18271.0,6953.0,8840.0,3947.0,3369.0,37.0,700.0,683.0,853.0,972.0,702.0,359.0,576.0,784.0,352.0,293.0,6016.0,52.0,10.0,26.0,22.0,16.0,7.0,78.0,62.0,5.0,22.0,637.0,758.0,0.0,0.0,0.617475728,PC_OLD,287.47,19100.0,7421.0,9213.0,3909.0,3532.0,42.0,801.0,826.0,1033.0,858.0,755.0,407.0,629.0,703.0,505.0,355.0,6110.0,78.0,23.0,44.0,41.0,24.0,26.0,86.0,58.0,3.0,46.0,882.0,758.0,0.0,0.0,0.65529623,PC_DISABILITY,356.19,21458.0,9064.0,10669.0,4554.0,4439.0,10.0,570.0,940.0,1758.0,925.0,1066.0,361.0,751.0,678.0,586.0,521.0,7054.0,81.0,69.0,99.0,139.0,29.0,26.0,102.0,110.0,8.0,121.0,1226.0,778.0,3.0,0.0,0.463258786,PC_RECRENTERS,387.0
102011033,Kariong,nsw,6456.0,1263.0,2158.0,1583.0,404.0,8.0,79.0,83.0,81.0,115.0,33.0,62.0,142.0,124.0,63.0,91.0,1192.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,53.0,74.0,0.0,0.0,0.563106796,PC_OLD,326.48,6323.0,1289.0,2183.0,1525.0,412.0,0.0,107.0,124.0,71.0,160.0,31.0,58.0,130.0,131.0,77.0,99.0,1197.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,75.0,59.0,0.0,0.0,0.518850987,PC_DISABILITY,419.38,6484.0,1459.0,2198.0,1599.0,475.0,3.0,65.0,54.0,141.0,57.0,157.0,55.0,137.0,145.0,118.0,152.0,1337.0,7.0,8.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,96.0,62.0,0.0,0.0,0.645367412,PC_RECRENTERS,462.0
102011034,Kincumber - Picketts Valley,nsw,6956.0,1296.0,3246.0,1896.0,508.0,106.0,146.0,440.0,136.0,122.0,122.0,57.0,131.0,159.0,78.0,88.0,1233.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,162.0,0.0,0.0,0.776699029,PC_OLD,283.12,7186.0,1266.0,3228.0,1975.0,501.0,73.0,172.0,259.0,162.0,123.0,125.0,52.0,144.0,126.0,98.0,76.0,1204.0,3.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,154.0,0.0,0.0,0.771992819,PC_DISABILITY,367.8,7590.0,1340.0,3354.0,1937.0,535.0,16.0,197.0,175.0,189.0,167.0,101.0,32.0,130.0,125.0,150.0,108.0,1235.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,149.0,0.0,0.0,0.864217252,PC_RECRENTERS,412.0
102011035,Narara,nsw,6416.0,1187.0,2429.0,1804.0,401.0,5.0,83.0,120.0,68.0,126.0,54.0,58.0,128.0,117.0,61.0,69.0,1101.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,65.0,95.0,0.0,0.0,0.541747573,PC_OLD,310.47,6566.0,1257.0,2461.0,1773.0,430.0,0.0,101.0,136.0,80.0,128.0,76.0,60.0,133.0,120.0,90.0,97.0,1152.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,83.0,96.0,0.0,0.0,0.601436266,PC_DISABILITY,380.06,7122.0,1390.0,2636.0,1975.0,506.0,3.0,71.0,77.0,163.0,76.0,153.0,36.0,130.0,123.0,127.0,138.0,1239.0,8.0,4.0,5.0,0.0,4.0,6.0,3.0,5.0,0.0,6.0,110.0,94.0,0.0,0.0,0.619808307,PC_RECRENTERS,437.0
102011036,Niagara Park - Lisarow,nsw,7880.0,1464.0,2827.0,2054.0,519.0,16.0,91.0,125.0,94.0,167.0,77.0,66.0,137.0,129.0,53.0,72.0,1373.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,77.0,123.0,0.0,0.0,0.411650485,PC_OLD,312.68,7896.0,1336.0,2906.0,2084.0,483.0,5.0,123.0,154.0,108.0,118.0,91.0,64.0,109.0,124.0,84.0,75.0,1236.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,84.0,100.0,0.0,0.0,0.527827648,PC_DISABILITY,390.77,8159.0,1351.0,2979.0,2220.0,501.0,10.0,80.0,116.0,178.0,73.0,157.0,34.0,120.0,140.0,117.0,145.0,1228.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,6.0,96.0,100.0,0.0,0.0,0.661341853,PC_RECRENTERS,437.0
102011037,Point Clare - Koolewong,nsw,6222.0,1111.0,2658.0,1780.0,475.0,6.0,168.0,210.0,132.0,86.0,128.0,47.0,97.0,102.0,53.0,30.0,1045.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,55.0,74.0,0.0,0.0,0.572815534,PC_OLD,307.6,6150.0,1222.0,2677.0,1781.0,508.0,9.0,136.0,223.0,151.0,117.0,107.0,61.0,104.0,110.0,79.0,58.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,95.0,49.0,0.0,0.0,0.531418312,PC_DISABILITY,398.11,6524.0,1336.0,2795.0,1875.0,604.0,8.0,85.0,205.0,269.0,152.0,105.0,50.0,113.0,104.0,96.0,89.0,1191.0,9.0,8.0,0.0,0.0,5.0,0.0,14.0,12.0,0.0,0.0,97.0,91.0,0.0,0.0,0.610223642,PC_RECRENTERS,412.0
102011038,Saratoga - Davistown,nsw,6422.0,1129.0,2834.0,1910.0,425.0,36.0,121.0,298.0,89.0,117.0,74.0,46.0,116.0,99.0,52.0,73.0,1089.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,22.0,10.0,0.0,0.434951456,PC_OLD,323.44,6765.0,993.0,2913.0,2018.0,375.0,23.0,144.0,274.0,81.0,108.0,68.0,39.0,93.0,78.0,36.0,50.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,13.0,0.0,0.423698384,PC_DISABILITY,399.89,7071.0,962.0,2962.0,2128.0,404.0,11.0,104.0,203.0,177.0,64.0,95.0,19.0,91.0,60.0,51.0,71.0,914.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,15.0,0.0,0.0,0.439297125,PC_RECRENTERS,462.0
102011039,Terrigal - North Avoca,nsw,12490.0,3032.0,6040.0,3342.0,1198.0,10.0,316.0,1129.0,239.0,418.0,121.0,127.0,224.0,193.0,64.0,69.0,2776.0,18.0,9.0,11.0,4.0,4.0,8.0,4.0,0.0,0.0,7.0,191.0,18.0,0.0,0.0,0.159223301,PC_OLD,379.81,13351.0,3042.0,6198.0,3565.0,1164.0,16.0,262.0,1154.0,237.0,359.0,144.0,111.0,223.0,163.0,69.0,101.0,2792.0,26.0,11.0,5.0,7.0,3.0,0.0,6.0,9.0,0.0,6.0,177.0,24.0,0.0,0.0,0.204667864,PC_DISABILITY,525.05,14910.0,3159.0,6698.0,4142.0,1271.0,15.0,293.0,932.0,445.0,170.0,349.0,82.0,246.0,145.0,91.0,125.0,2860.0,27.0,13.0,13.0,16.0,0.0,13.0,8.0,15.0,0.0,4.0,190.0,26.0,0.0,0.0,0.279552716,PC_RECRENTERS,537.0
102011040,Umina - Booker Bay - Patonga,nsw,22192.0,6847.0,11635.0,5933.0,2879.0,41.0,598.0,2046.0,1012.0,661.0,581.0,419.0,776.0,910.0,371.0,437.0,6463.0,29.0,9.0,9.0,0.0,0.0,0.0,0.0,14.0,3.0,9.0,311.0,116.0,0.0,25.0,0.726213592,PC_OLD,295.74,23293.0,7092.0,12039.0,6140.0,3015.0,28.0,729.0,2000.0,1078.0,680.0,706.0,384.0,717.0,819.0,455.0,447.0,6544.0,49.0,6.0,9.0,7.0,0.0,8.0,11.0,15.0,8.0,18.0,417.0,110.0,0.0,33.0,0.700179533,PC_DISABILITY,374.24,24808.0,7667.0,12532.0,6589.0,3458.0,18.0,661.0,1631.0,1678.0,951.0,701.0,308.0,754.0,799.0,553.0,561.0,6976.0,69.0,3.0,7.0,23.0,3.0,11.0,17.0,27.0,0.0,12.0,519.0,118.0,0.0,16.0,0.67571885,PC_RECRENTERS,412.0
102011041,Wamberal - Forresters Beach,nsw,8888.0,1578.0,3697.0,2404.0,595.0,27.0,162.0,475.0,111.0,212.0,37.0,69.0,133.0,87.0,42.0,54.0,1494.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,72.0,4.0,0.0,0.0,0.190291262,PC_OLD,367.22,9521.0,1455.0,3901.0,2533.0,540.0,34.0,195.0,510.0,115.0,148.0,73.0,47.0,125.0,88.0,47.0,55.0,1354.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,93.0,8.0,0.0,0.0,0.276481149,PC_DISABILITY,457.22,10544.0,1582.0,4167.0,2820.0,587.0,16.0,140.0,387.0,196.0,68.0,191.0,44.0,112.0,73.0,60.0,70.0,1462.0,10.0,9.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,0.0,79.0,6.0,0.0,0.0,0.273162939,PC_DISABILITY,512.0
102011042,Woy Woy - Blackwall,nsw,13189.0,3753.0,6398.0,3545.0,1749.0,15.0,423.0,600.0,468.0,359.0,548.0,213.0,391.0,635.0,308.0,197.0,3479.0,31.0,8.0,0.0,0.0,4.0,0.0,3.0,9.0,0.0,18.0,201.0,461.0,0.0,0.0,0.951456311,PC_OLD,274.18,13968.0,4195.0,6662.0,3613.0,1859.0,17.0,476.0,632.0,674.0,391.0,599.0,229.0,397.0,605.0,369.0,361.0,3804.0,34.0,5.0,8.0,11.0,17.0,5.0,3.0,20.0,0.0,23.0,265.0,454.0,0.0,0.0,0.904847397,PC_DISABILITY,365.83,14415.0,4631.0,6907.0,3742.0,2172.0,11.0,367.0,527.0,955.0,685.0,431.0,182.0,445.0,648.0,459.0,440.0,4167.0,28.0,10.0,8.0,18.0,3.0,5.0,17.0,33.0,4.0,25.0,313.0,462.0,0.0,0.0,0.89456869,PC_RECRENTERS,387.0
102011043,Wyoming,nsw,11073.0,2360.0,4580.0,2943.0,898.0,72.0,224.0,314.0,244.0,246.0,154.0,108.0,305.0,288.0,137.0,129.0,2189.0,17.0,4.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,4.0,135.0,263.0,0.0,30.0,0.765048544,PC_OLD,289.22,11279.0,2676.0,4669.0,2796.0,970.0,61.0,319.0,322.0,229.0,295.0,169.0,126.0,290.0,291.0,166.0,233.0,2419.0,21.0,10.0,6.0,6.0,0.0,0.0,17.0,4.0,0.0,12.0,181.0,225.0,0.0,44.0,0.651705566,PC_DISABILITY,372.65,11378.0,2760.0,4759.0,2852.0,1066.0,19.0,236.0,255.0,410.0,270.0,308.0,111.0,299.0,278.0,242.0,346.0,2537.0,12.0,5.0,16.0,7.0,0.0,6.0,8.0,11.0,0.0,19.0,139.0,244.0,0.0,41.0,0.829073482,PC_RECRENTERS,412.0
102021044,Bateau Bay - Killarney Vale,nsw,20961.0,5273.0,9003.0,5599.0,2057.0,67.0,354.0,801.0,564.0,588.0,435.0,303.0,649.0,776.0,320.0,344.0,5073.0,3.0,9.0,3.0,0.0,0.0,8.0,0.0,9.0,8.0,7.0,153.0,573.0,0.0,7.0,0.858252427,PC_OLD,285.9,21652.0,5080.0,9084.0,5620.0,1925.0,41.0,595.0,759.0,559.0,533.0,476.0,232.0,608.0,630.0,359.0,417.0,4859.0,9.0,3.0,0.0,0.0,3.0,0.0,3.0,16.0,8.0,4.0,175.0,475.0,0.0,15.0,0.791741472,PC_DISABILITY,372.5,22668.0,5210.0,9257.0,5950.0,2084.0,28.0,428.0,542.0,838.0,541.0,463.0,170.0,590.0,592.0,444.0,624.0,4917.0,12.0,10.0,0.0,8.0,0.0,3.0,0.0,4.0,3.0,7.0,246.0,498.0,0.0,19.0,0.849840256,PC_DISABILITY,412.0
102021045,Blue Haven - San Remo,nsw,10659.0,3161.0,3980.0,2479.0,1011.0,13.0,192.0,262.0,269.0,343.0,129.0,185.0,340.0,390.0,162.0,258.0,3044.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,99.0,53.0,0.0,0.0,0.652427184,PC_OLD,301.41,10965.0,3405.0,4130.0,2494.0,1073.0,17.0,228.0,297.0,352.0,451.0,134.0,178.0,386.0,378.0,244.0,451.0,3283.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,15.0,6.0,77.0,57.0,0.0,0.0,0.687612208,PC_RECRENTERS,377.15,11158.0,3678.0,4302.0,2598.0,1240.0,6.0,178.0,253.0,498.0,142.0,439.0,151.0,445.0,394.0,326.0,591.0,3527.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,116.0,82.0,0.0,0.0,0.731629393,PC_OLD,412.0
102021046,Budgewoi - Buff Point - Halekulani,nsw,8852.0,2185.0,4295.0,2670.0,896.0,8.0,199.0,495.0,253.0,246.0,209.0,108.0,251.0,380.0,169.0,166.0,2111.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,75.0,0.0,59.0,0.860194175,PC_OLD,264.92,9213.0,2175.0,4419.0,2731.0,869.0,10.0,282.0,498.0,251.0,271.0,223.0,128.0,253.0,286.0,175.0,223.0,2104.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,52.0,56.0,0.0,62.0,0.807899461,PC_RECRENTERS,333.66,9625.0,2257.0,4545.0,2901.0,951.0,7.0,251.0,383.0,434.0,228.0,240.0,97.0,264.0,288.0,218.0,287.0,2170.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,66.0,62.0,0.0,66.0,0.878594249,PC_OLD,362.0
102021047,Chittaway Bay - Tumbi Umbi,nsw,15118.0,2949.0,5849.0,4086.0,1029.0,36.0,200.0,415.0,249.0,342.0,123.0,132.0,317.0,335.0,118.0,160.0,2837.0,11.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,84.0,96.0,3.0,0.0,0.483495146,PC_OLD,316.62,15077.0,2682.0,5880.0,4107.0,958.0,41.0,260.0,424.0,279.0,298.0,138.0,117.0,265.0,274.0,156.0,194.0,2526.0,18.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,125.0,82.0,0.0,0.0,0.551166966,PC_DISABILITY,400.72,15886.0,2723.0,6143.0,4444.0,1015.0,21.0,214.0,260.0,396.0,230.0,312.0,91.0,285.0,253.0,182.0,248.0,2568.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,8.0,122.0,90.0,0.0,0.0,0.616613419,PC_UNEMP,437.0
102021048,Gorokan - Kanwal - Charmhaven,nsw,20409.0,5492.0,9007.0,5373.0,2213.0,48.0,485.0,798.0,695.0,621.0,534.0,320.0,638.0,874.0,405.0,515.0,5244.0,3.0,6.0,4.0,3.0,0.0,3.0,0.0,6.0,3.0,19.0,201.0,379.0,0.0,124.0,0.895145631,PC_RECRENTERS,268.22,21827.0,6200.0,9440.0,5319.0,2432.0,25.0,833.0,740.0,801.0,710.0,636.0,382.0,690.0,897.0,519.0,630.0,5800.0,27.0,4.0,3.0,7.0,9.0,0.0,3.0,4.0,24.0,15.0,304.0,367.0,0.0,151.0,0.895870736,PC_RECRENTERS,334.54,22214.0,6746.0,9704.0,5466.0,2808.0,14.0,686.0,609.0,1290.0,807.0,744.0,281.0,798.0,922.0,677.0,858.0,6254.0,21.0,10.0,11.0,7.0,14.0,3.0,12.0,8.0,8.0,23.0,375.0,406.0,0.0,85.0,0.905750799,PC_OLD,362.0
102021049,Jilliby - Yarramalong,nsw,2947.0,311.0,1152.0,808.0,101.0,8.0,83.0,126.0,11.0,36.0,6.0,11.0,21.0,29.0,20.0,15.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.324271845,PC_OLD,317.0,3394.0,256.0,1208.0,848.0,92.0,15.0,100.0,126.0,18.0,24.0,12.0,8.0,13.0,40.0,15.0,5.0,253.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578096948,PC_OLD,331.53,3477.0,316.0,1229.0,911.0,96.0,0.0,62.0,127.0,32.0,24.0,22.0,7.0,21.0,34.0,25.0,23.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.629392971,PC_RECRENTERS,600.0
102021050,Lake Munmorah - Mannering Park,nsw,9834.0,2031.0,4656.0,3210.0,790.0,17.0,161.0,452.0,220.0,203.0,145.0,109.0,246.0,262.0,118.0,117.0,1957.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,16.0,0.0,57.0,0.699029126,PC_SOCIAL,281.29,10460.0,1871.0,4927.0,3409.0,716.0,20.0,290.0,465.0,178.0,167.0,160.0,95.0,193.0,212.0,99.0,179.0,1806.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,14.0,0.0,15.0,0.678635548,PC_RECRENTERS,339.43,10814.0,1990.0,5264.0,3742.0,800.0,9.0,260.0,377.0,346.0,197.0,195.0,69.0,220.0,236.0,147.0,225.0,1929.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,9.0,0.0,22.0,0.761980831,PC_SOCIAL,387.0
102021051,Ourimbah - Fountaindale,nsw,4741.0,906.0,1772.0,1230.0,354.0,3.0,64.0,102.0,60.0,108.0,27.0,34.0,95.0,92.0,40.0,54.0,841.0,8.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,42.0,29.0,0.0,0.0,0.345631068,PC_OLD,289.56,4813.0,882.0,1832.0,1265.0,350.0,3.0,76.0,124.0,71.0,104.0,43.0,43.0,80.0,81.0,51.0,44.0,792.0,8.0,6.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,65.0,31.0,0.0,6.0,0.457809695,PC_DISABILITY,362.0,4911.0,869.0,1859.0,1320.0,351.0,5.0,64.0,98.0,115.0,45.0,95.0,18.0,80.0,65.0,55.0,51.0,776.0,15.0,5.0,0.0,3.0,14.0,0.0,0.0,4.0,0.0,0.0,52.0,24.0,0.0,0.0,0.434504792,PC_RECRENTERS,412.0
102021052,Summerland Point - Gwandalan,nsw,5377.0,1202.0,2621.0,1546.0,444.0,3.0,76.0,527.0,143.0,98.0,77.0,64.0,141.0,164.0,68.0,71.0,1170.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.689320388,PC_RECRENTERS,284.43,5637.0,1133.0,2726.0,1690.0,421.0,9.0,110.0,487.0,135.0,125.0,83.0,66.0,113.0,130.0,81.0,90.0,1089.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.725314183,PC_RECRENTERS,366.62,6417.0,1288.0,2931.0,1958.0,491.0,0.0,104.0,358.0,202.0,113.0,129.0,42.0,142.0,146.0,97.0,147.0,1245.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.760383387,PC_RECRENTERS,387.0
102021053,The Entrance,nsw,13923.0,6336.0,8966.0,2824.0,2918.0,31.0,541.0,2580.0,981.0,740.0,585.0,450.0,718.0,884.0,375.0,424.0,5954.0,13.0,16.0,3.0,5.0,0.0,0.0,3.0,9.0,8.0,16.0,309.0,280.0,0.0,149.0,0.819417476,PC_RECRENTERS,281.36,15010.0,6120.0,9381.0,3322.0,2824.0,16.0,631.0,2510.0,1034.0,577.0,707.0,346.0,661.0,762.0,416.0,491.0,5637.0,39.0,21.0,11.0,26.0,11.0,8.0,0.0,12.0,15.0,12.0,328.0,271.0,12.0,114.0,0.811490126,PC_RECRENTERS,343.36,15953.0,6170.0,9858.0,3851.0,3042.0,8.0,458.0,2406.0,1501.0,878.0,575.0,286.0,604.0,792.0,497.0,571.0,5513.0,45.0,18.0,18.0,76.0,18.0,0.0,6.0,21.0,4.0,25.0,426.0,321.0,0.0,155.0,0.82428115,PC_UNEMP,362.0
102021054,Toukley - Norah Head,nsw,8918.0,2639.0,4672.0,2390.0,1193.0,26.0,281.0,705.0,407.0,259.0,270.0,163.0,312.0,452.0,189.0,216.0,2524.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,101.0,116.0,0.0,113.0,0.912621359,PC_RECRENTERS,259.43,9666.0,2833.0,4749.0,2473.0,1222.0,20.0,406.0,569.0,412.0,298.0,360.0,161.0,309.0,407.0,233.0,237.0,2688.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,119.0,129.0,0.0,72.0,0.885098743,PC_RECRENTERS,325.28,9856.0,3043.0,4900.0,2616.0,1436.0,4.0,264.0,501.0,668.0,413.0,307.0,143.0,304.0,428.0,286.0,411.0,2864.0,4.0,3.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,9.0,148.0,175.0,0.0,54.0,0.876996805,PC_OLD,362.0
